,ADNP2:P1P2,AFF4:P1P2,AHCY:P1P2,AHDC1:P1P2,APITD1:P1P2,AR:P1P2,ARID2:P1P2,ARID3A:P1P2,ARID4B:P1P2,ARNT:P1P2,ATXN7:ENST00000398590.3,ATXN7:ENST00000538065.1,BAZ2A:P1,BBX:P1P2,BNC1:P1P2,BPTF:P1P2,BRPF1:P1P2,CAMTA2:P1P2,CDK2:P1P2,CDX1:P1P2,CDX2:P1P2,CHAMP1:P1P2,CHD7:P1P2,CNBP:P1P2,CRAMP1L:P2,CREBBP:P1P2,CSNK2A1:P1P2,CTBP1:P1P2,DBX2:P1P2,DNTTIP1:P1P2,DOT1L:P1P2,DPF2:P1,ELF4:P1P2,ELMSAN1:P2,EOMES:P1P2,EP300:P1P2,ETS1:P1P2,EZH1:P1P2,FOXC1:P1P2,FOXD3:P1,FOXD3:P2,FOXH1:P1P2,FOXI3:P1P2,GATA4:P1P2,GATAD1:P1P2,GBX1:P1,GLI3:P1P2,GTF2I:P1P2,HAND1:P1P2,HAND2:P1,HAND2:P2,HELT:P1P2,HIF1A:P1P2,HMG20A:P1P2,HOXB4:P1P2,ID2:P2,IKZF1:P1P2,ISL1:P1,JUN:P1P2,KAT7:P1P2,KDM5B:P1P2,KLF12:P1P2,KMT2A:P1P2,LEF1:P2,LHX2:P1P2,LZTR1:P1P2,MAPK8IP1:P2,MBD6:P1P2,MEF2A:P1P2,MEF2C:P1P2,MEF2D:P1P2,MEIS1:P1P2,MIXL1:P1P2,MLLT10:P1P2,MLLT1:P1P2,MLX:P1P2,MSX2:P1P2,MTF1:P1P2,MTF2:P1P2,MYCN:P2,MYOCD:P1P2,MYRF:P2,NCOA6:P1P2,NFIL3:P1P2,NKX1-2:P1P2,NKX2-5:P1P2,NONO:P1P2,NOTO:P1P2,OVOL1:P1P2,PAX2:P1P2,PBX2:P1P2,PCGF2:P1,PCGF6:P1P2,PHF21A:P1P2,PIN1:P1P2,PITX2:P1,PLAGL1:P1,PLAGL2:P1P2,PPP1R13L:P1,PSIP1:P1P2,RARA:P1,RARG:P1,RB1:P1P2,RBL2:P1,RBPJ:P1P2,RCOR2:P1P2,RNF2:P1P2,RREB1:P1P2,SALL2:P1P2,SETDB1:P1P2,SIRT6:P1P2,SMAD2:P1P2,SMAD3:P1P2,SMAD4:P1P2,SMAD5:P1P2,SMAD6:P1P2,SNAI1:P1P2,SOX10:P1P2,SOX11:P1P2,SOX12:P1P2,SOX4:P1,SP4:P1P2,SP8:P1P2,SS18:P1P2,SUPT4H1:P1P2,TADA2B:P1P2,TAF12:P1P2,TAF5L:P1P2,TBX18:P1,TBX20:P1P2,TBX2:P1P2,TBX3:P1P2,TBX5:P2,TBX6:P1P2,TCEB3:P1P2,TCF7:P1P2,TFAP4:P1P2,THAP4:P1P2,TIGD1:P1P2,TOPORS:P1P2,TP53:P1P2,TULP4:P1P2,WT1:P1P2,YWHAE:P1P2,ZBTB10:P1P2,ZBTB12:P1P2,ZBTB7C:P2,ZC3H15:P1P2,ZC3H3:P1P2,ZFP64:P1P2,ZFP90:P1,ZFPM2:P1P2,ZIC2:P1P2,ZIC5:P1P2,ZNF133:P1P2,ZNF148:P1P2,ZNF292:P1P2,ZNF331:P2,ZNF384:P1P2,ZNF425:P1P2,ZNF436:P1,ZNF439:P1P2,ZNF460:P1P2,ZNF471:P1P2,ZNF496:P1P2,ZNF503:P1P2,ZNF532:P1,ZNF532:P2,ZNF608:P1,ZNF649:P1P2,ZNF664:P1P2,ZNF787:P1P2,ZNF844:P1P2,ZNF8:P1P2,ZNF91:P1P2,ZSCAN10:P1P2
ADNP2:P1P2,0.0,22.0927734375,20.429931640625,53.992919921875,43.2705078125,63.64990234375,42.5489501953125,37.78515625,69.0223388671875,89.5419921875,67.0008544921875,51.67529296875,22.7996826171875,26.1688232421875,46.5609130859375,20.013671875,126.297607421875,86.273193359375,55.268310546875,53.775634765625,94.8076171875,28.9884033203125,17.9017333984375,20.326171875,44.6204833984375,59.6270751953125,86.0472412109375,18.1719970703125,44.1363525390625,39.0635986328125,138.24072265625,68.96875,39.57421875,63.995361328125,80.990478515625,59.574951171875,21.4312744140625,26.362548828125,18.0953369140625,41.641357421875,36.654541015625,123.9591064453125,53.773193359375,127.974853515625,50.013427734375,41.124267578125,33.1943359375,30.282958984375,67.270263671875,80.5953369140625,50.09619140625,56.2974853515625,173.02838134765625,51.2489013671875,155.89276123046875,65.34228515625,63.7945556640625,160.6971435546875,46.16259765625,101.5802001953125,21.143310546875,24.9324951171875,196.35760498046875,63.1768798828125,81.8544921875,80.29052734375,69.46875,34.0911865234375,26.128173828125,38.7471923828125,20.7698974609375,120.50018310546875,97.61328125,54.163330078125,97.676513671875,54.558837890625,59.9410400390625,37.6656494140625,26.8428955078125,60.2149658203125,39.8551025390625,76.52203369140625,27.6199951171875,69.779052734375,49.641845703125,134.370361328125,74.8612060546875,45.537353515625,60.7454833984375,62.8089599609375,65.4130859375,14.8094482421875,55.929443359375,33.6044921875,78.985595703125,107.9415283203125,43.62890625,24.608642578125,50.10986328125,36.3792724609375,22.189453125,63.3150634765625,40.99462890625,36.2396240234375,46.8770751953125,189.5853271484375,40.99755859375,48.150146484375,16.2923583984375,113.1688232421875,54.9752197265625,29.7205810546875,21.455810546875,49.5516357421875,91.0924072265625,32.273193359375,75.3565673828125,59.0128173828125,118.5703125,34.1541748046875,56.5802001953125,51.323486328125,90.7783203125,70.4068603515625,39.6751708984375,105.40966796875,76.6728515625,62.9771728515625,63.15234375,393.369873046875,46.46685791015625,40.7308349609375,82.9630126953125,21.521484375,26.507568359375,77.9019775390625,93.09149169921875,36.7696533203125,48.1011962890625,11.352783203125,42.479736328125,75.47332763671875,39.350830078125,26.875732421875,120.95294189453125,49.3802490234375,45.5772705078125,38.323974609375,314.7996826171875,61.3494873046875,58.667236328125,34.0853271484375,20.8548583984375,73.7325439453125,24.9656982421875,68.1611328125,31.2523193359375,49.17578125,85.294677734375,54.928955078125,67.1357421875,52.908203125,14.4967041015625,63.6611328125,10.759033203125,14.8033447265625,53.5428466796875,69.38232421875,88.840576171875,52.595458984375,25.6368408203125,27.0943603515625,65.125244140625,52.8892822265625,56.1038818359375,58.98193359375
AFF4:P1P2,22.0927734375,0.0,6.562255859375,42.3681640625,15.295654296875,31.109375,17.0841064453125,28.737060546875,36.0567626953125,52.38232421875,35.5025634765625,25.70703125,9.9830322265625,20.3690185546875,24.4927978515625,13.26318359375,75.839111328125,57.119384765625,35.8037109375,26.237548828125,56.990478515625,34.1124267578125,5.5020751953125,3.837646484375,20.9783935546875,37.1793212890625,49.9788818359375,21.4378662109375,23.7398681640625,21.1671142578125,77.829345703125,46.5,21.692626953125,37.728759765625,68.230224609375,33.315673828125,10.6680908203125,6.971923828125,16.8568115234375,16.99951171875,18.9375,103.8643798828125,23.216064453125,71.591064453125,29.765869140625,20.01025390625,23.59033203125,27.912109375,34.56982421875,50.4620361328125,22.65576171875,31.3568115234375,119.48101806640625,26.2440185546875,109.12762451171875,39.53173828125,39.1756591796875,220.2708740234375,31.04150390625,56.4454345703125,6.98583984375,3.6846923828125,124.43206787109375,33.2432861328125,42.587646484375,49.09375,38.021728515625,6.9949951171875,31.302490234375,34.4520263671875,7.6903076171875,83.60906982421875,71.138427734375,24.592529296875,42.020263671875,30.93701171875,20.1553955078125,14.4080810546875,9.6544189453125,27.2279052734375,30.5037841796875,43.24053955078125,20.3170166015625,37.161865234375,22.133544921875,95.328125,44.7938232421875,22.36669921875,32.9293212890625,29.6146240234375,44.728759765625,16.0660400390625,30.941650390625,11.11572265625,49.955078125,94.4783935546875,25.585693359375,16.291259765625,26.1025390625,6.4144287109375,4.5693359375,34.4368896484375,16.52783203125,20.2393798828125,28.3206787109375,174.7767333984375,34.901611328125,30.28515625,11.2459716796875,93.5281982421875,19.2384033203125,10.3204345703125,11.319091796875,17.4354248046875,40.2493896484375,29.5986328125,38.4920654296875,34.5623779296875,92.18798828125,5.4476318359375,18.0614013671875,26.03662109375,65.8740234375,43.9837646484375,11.3372802734375,65.623291015625,52.4228515625,34.5191650390625,33.249755859375,388.245361328125,34.72369384765625,17.5113525390625,28.3560791015625,6.244384765625,5.761474609375,54.9361572265625,72.04486083984375,23.9364013671875,18.0728759765625,8.489990234375,14.326171875,44.16351318359375,10.558349609375,6.156494140625,75.31207275390625,31.7130126953125,21.9239501953125,9.070556640625,294.6910400390625,27.4088134765625,25.659423828125,11.5750732421875,7.3514404296875,38.8238525390625,9.8323974609375,49.392333984375,8.9854736328125,23.033447265625,32.32568359375,32.02001953125,40.744140625,21.47998046875,8.5638427734375,38.7509765625,9.261474609375,5.8406982421875,22.4422607421875,35.41650390625,60.130126953125,28.753173828125,4.1539306640625,9.2508544921875,38.494384765625,27.6556396484375,25.9156494140625,73.0888671875
AHCY:P1P2,20.429931640625,6.562255859375,0.0,41.45458984375,20.3740234375,40.02783203125,31.7144775390625,31.8291015625,48.1441650390625,50.22412109375,39.2933349609375,27.010009765625,12.4635009765625,22.8521728515625,24.8475341796875,17.692138671875,101.29052734375,50.784912109375,42.327880859375,26.767822265625,62.750244140625,30.5360107421875,11.3658447265625,10.5263671875,20.3392333984375,41.5235595703125,54.3126220703125,16.6505126953125,21.8875732421875,23.9439697265625,81.03369140625,58.8486328125,18.380126953125,34.127197265625,87.72900390625,40.586181640625,12.3782958984375,10.218505859375,12.3509521484375,28.3623046875,30.4326171875,133.0736083984375,27.462890625,88.078857421875,33.82080078125,23.510986328125,21.596435546875,22.37646484375,40.846923828125,55.2796630859375,30.756591796875,37.0960693359375,113.79156494140625,38.1478271484375,120.46405029296875,43.144775390625,37.8795166015625,220.1217041015625,36.306396484375,63.1068115234375,13.1904296875,7.6058349609375,147.54510498046875,33.8194580078125,52.939697265625,50.17578125,37.583984375,16.6802978515625,30.723876953125,35.8878173828125,11.8377685546875,95.74163818359375,76.467041015625,27.17138671875,55.48291015625,36.55224609375,24.7454833984375,24.5457763671875,16.5809326171875,28.8797607421875,38.6929931640625,53.70440673828125,18.5218505859375,37.3369140625,21.507080078125,121.554443359375,46.0250244140625,23.239013671875,33.9761962890625,33.8214111328125,42.736328125,18.7635498046875,36.002685546875,15.42138671875,47.88671875,95.8658447265625,18.748046875,14.122802734375,29.567626953125,14.3128662109375,9.146240234375,42.3961181640625,22.818603515625,18.4769287109375,28.6951904296875,178.1458740234375,43.685546875,35.367431640625,12.3682861328125,93.5511474609375,29.2259521484375,24.5570068359375,23.05712890625,33.2562255859375,57.9703369140625,32.246337890625,52.5606689453125,31.2493896484375,102.37109375,12.7567138671875,28.2864990234375,32.916259765625,69.181396484375,47.4700927734375,16.6353759765625,58.056640625,50.76220703125,31.5616455078125,44.414794921875,414.973388671875,32.56451416015625,24.2923583984375,43.7239990234375,5.873046875,12.3271484375,52.2384033203125,68.35589599609375,21.3961181640625,23.1971435546875,14.428955078125,21.429931640625,51.85272216796875,17.435791015625,16.895263671875,83.22735595703125,45.0413818359375,22.3929443359375,19.772705078125,303.2825927734375,30.3013916015625,27.060546875,11.2603759765625,13.5584716796875,45.6312255859375,17.4022216796875,45.66015625,14.7647705078125,22.917236328125,49.5595703125,26.8076171875,46.769775390625,31.7373046875,7.2276611328125,36.99560546875,7.660888671875,7.0238037109375,31.7655029296875,40.5166015625,70.902099609375,33.59521484375,12.3016357421875,16.8753662109375,39.220947265625,30.1427001953125,29.1944580078125,86.19140625
AHDC1:P1P2,53.992919921875,42.3681640625,41.45458984375,0.0,24.610107421875,22.76416015625,56.9219970703125,21.0283203125,33.6331787109375,61.8974609375,19.2330322265625,15.75341796875,23.4903564453125,17.5767822265625,16.4503173828125,73.03076171875,82.903564453125,24.214599609375,23.6845703125,27.496826171875,29.4873046875,105.5277099609375,32.9158935546875,43.05126953125,26.2257080078125,22.8079833984375,31.2403564453125,31.9171142578125,16.3309326171875,55.8538818359375,63.118896484375,140.4306640625,35.201904296875,15.84765625,163.171142578125,30.0224609375,52.2794189453125,36.705322265625,64.3289794921875,76.73828125,79.0703125,109.4439697265625,16.818603515625,141.162841796875,88.99609375,18.533935546875,11.86865234375,77.079833984375,55.559326171875,23.4718017578125,27.428466796875,18.1478271484375,125.29205322265625,96.5858154296875,58.22918701171875,15.2705078125,12.2093505859375,339.6312255859375,15.679931640625,39.4383544921875,58.61181640625,41.9791259765625,116.54486083984375,23.8663330078125,27.96826171875,29.985107421875,20.099609375,54.6766357421875,105.154296875,106.9412841796875,70.5421142578125,43.57635498046875,110.46630859375,20.702392578125,60.77685546875,17.22802734375,32.9664306640625,34.7030029296875,74.7462158203125,21.0172119140625,105.0401611328125,27.49957275390625,31.9842529296875,21.86279296875,23.039794921875,221.725341796875,19.4683837890625,17.695068359375,19.8836669921875,18.2628173828125,14.758544921875,68.2896728515625,89.980224609375,47.39306640625,18.308837890625,40.0653076171875,20.930419921875,67.5380859375,16.72998046875,43.8463134765625,34.162353515625,23.0716552734375,27.758544921875,21.8956298828125,22.3365478515625,279.4627685546875,121.26171875,24.243896484375,23.5699462890625,145.5765380859375,54.6041259765625,61.0213623046875,66.78759765625,70.6636962890625,112.5518798828125,37.817138671875,90.6058349609375,23.5406494140625,193.9638671875,42.6324462890625,78.7996826171875,20.599853515625,20.065185546875,34.3221435546875,65.6380615234375,57.550048828125,35.529541015625,26.4200439453125,22.767333984375,497.403564453125,19.15411376953125,18.6846923828125,98.5384521484375,45.30224609375,31.674072265625,19.7078857421875,24.11737060546875,18.1942138671875,24.4749755859375,37.807373046875,22.559326171875,32.03729248046875,41.444580078125,45.34033203125,37.58624267578125,102.9627685546875,23.6593017578125,66.38720703125,356.4552001953125,39.7327880859375,31.37646484375,63.2078857421875,65.6463623046875,20.8077392578125,73.6712646484375,19.931884765625,30.5360107421875,16.330322265625,82.5712890625,20.640625,16.315673828125,26.1630859375,52.3963623046875,17.691162109375,30.599609375,42.3546142578125,28.0357666015625,27.859619140625,29.375,20.581787109375,36.8116455078125,77.4183349609375,16.294189453125,19.3958740234375,20.6368408203125,175.707275390625
APITD1:P1P2,43.2705078125,15.295654296875,20.3740234375,24.610107421875,0.0,5.964599609375,29.9444580078125,15.11767578125,14.1849365234375,41.640625,8.5831298828125,6.0791015625,7.1776123046875,15.0963134765625,5.0328369140625,38.512451171875,43.866943359375,23.4375,17.61865234375,7.882080078125,21.053955078125,66.4010009765625,14.5086669921875,13.73779296875,15.1380615234375,17.2647705078125,21.0167236328125,26.1160888671875,8.0777587890625,30.7781982421875,43.310546875,90.810302734375,20.879638671875,12.7353515625,124.337158203125,12.50390625,23.9107666015625,13.502197265625,46.9910888671875,39.184326171875,46.7421875,84.3267822265625,4.324462890625,107.543701171875,54.331298828125,3.455078125,13.695068359375,59.028564453125,21.662841796875,15.7584228515625,6.09765625,7.3155517578125,99.78497314453125,57.1219482421875,53.01507568359375,13.61181640625,13.2205810546875,323.9119873046875,10.87939453125,21.6673583984375,23.910888671875,15.3260498046875,80.13055419921875,8.0211181640625,12.2470703125,21.936279296875,10.214111328125,18.2235107421875,77.517578125,75.2139892578125,35.2838134765625,40.76239013671875,108.879638671875,5.69384765625,19.974609375,5.68115234375,5.9764404296875,13.1358642578125,40.4039306640625,4.8719482421875,73.2249755859375,11.57110595703125,29.8336181640625,8.34814453125,6.007080078125,138.64111328125,12.1358642578125,4.75634765625,6.7008056640625,5.0186767578125,15.05078125,37.4351806640625,64.428466796875,17.787109375,15.60107421875,45.1295166015625,14.450439453125,37.750244140625,4.107177734375,11.1170654296875,14.44189453125,10.0892333984375,10.463134765625,11.0665283203125,9.0740966796875,249.4500732421875,76.2802734375,13.052490234375,16.7686767578125,102.7611083984375,11.6383056640625,30.5828857421875,36.895751953125,33.1920166015625,67.2176513671875,21.54150390625,54.0804443359375,9.2125244140625,145.607421875,8.4036865234375,34.8316650390625,5.829833984375,26.8466796875,25.3868408203125,29.8096923828125,52.972900390625,24.69287109375,12.9066162109375,12.841552734375,491.743408203125,16.29644775390625,4.8792724609375,43.8299560546875,16.751953125,14.31494140625,20.0928955078125,27.83123779296875,10.6895751953125,5.7469482421875,23.8798828125,4.056396484375,10.92156982421875,11.375244140625,15.589111328125,31.17510986328125,72.5413818359375,5.5909423828125,26.27490234375,323.5870361328125,14.6248779296875,10.531982421875,33.7269287109375,36.2337646484375,8.6317138671875,37.2257080078125,18.15771484375,14.2008056640625,4.788818359375,29.097412109375,11.264892578125,11.901611328125,3.946533203125,32.5035400390625,10.232421875,17.464599609375,17.6971435546875,6.5118408203125,9.885986328125,24.3779296875,5.143798828125,10.1973876953125,40.6500244140625,9.672119140625,4.6102294921875,4.0340576171875,132.947998046875
AR:P1P2,63.64990234375,31.109375,40.02783203125,22.76416015625,5.964599609375,0.0,39.4827880859375,16.110595703125,10.4290771484375,51.21875,4.8284912109375,5.793701171875,16.4678955078125,23.5706787109375,6.7603759765625,61.416748046875,30.4183349609375,20.246826171875,15.659912109375,12.4013671875,14.142822265625,98.6182861328125,27.5457763671875,27.167724609375,23.8055419921875,13.4886474609375,15.4642333984375,41.0328369140625,11.9954833984375,48.7418212890625,36.417236328125,122.84423828125,34.68505859375,13.303955078125,147.454345703125,8.9654541015625,42.9281005859375,27.84130859375,73.5640869140625,56.64453125,63.31689453125,81.1907958984375,5.286865234375,124.29052734375,72.20068359375,6.07177734375,18.61865234375,86.51220703125,27.2880859375,9.0252685546875,9.187744140625,5.5501708984375,111.57794189453125,79.8038330078125,31.34271240234375,8.82470703125,12.1934814453125,374.8909912109375,10.319580078125,14.6734619140625,44.358154296875,28.8914794921875,60.21478271484375,8.7076416015625,6.0673828125,22.43115234375,7.134765625,32.4654541015625,110.18017578125,106.2894287109375,57.2664794921875,26.97821044921875,124.2939453125,6.652587890625,19.777099609375,4.002197265625,10.1561279296875,21.9837646484375,62.6480712890625,7.0059814453125,95.8338623046875,4.05694580078125,41.5662841796875,8.300048828125,10.891357421875,171.483642578125,9.9517822265625,7.345458984375,5.4847412109375,3.9224853515625,12.596923828125,62.6063232421875,85.075439453125,34.24853515625,10.55322265625,35.2633056640625,23.872802734375,62.214599609375,5.445556640625,20.6514892578125,27.2060546875,6.2833251953125,15.76513671875,19.1016845703125,12.0660400390625,290.3533935546875,109.31396484375,13.51953125,27.6260986328125,122.9708251953125,20.5731201171875,45.3209228515625,53.963623046875,41.3099365234375,80.4583740234375,36.5830078125,66.6419677734375,11.6527099609375,181.25732421875,20.6268310546875,50.7686767578125,5.085693359375,16.37060546875,29.6326904296875,50.5914306640625,57.3828125,25.2669677734375,15.6505126953125,9.069580078125,529.198974609375,17.94415283203125,8.3035888671875,54.8680419921875,34.945556640625,25.87548828125,16.2449951171875,19.37762451171875,16.6365966796875,9.3487548828125,38.3662109375,8.59765625,4.07476806640625,22.636962890625,27.905029296875,16.26593017578125,95.7081298828125,9.6639404296875,40.13037109375,334.7760009765625,18.7362060546875,17.781494140625,53.4627685546875,56.7601318359375,4.0328369140625,58.2603759765625,17.459716796875,24.0863037109375,8.725830078125,40.67578125,14.131103515625,4.0478515625,4.180908203125,56.0672607421875,7.9658203125,32.245361328125,34.5367431640625,9.1322021484375,11.17724609375,13.810791015625,2.97314453125,20.9630126953125,62.5323486328125,8.619873046875,5.3775634765625,3.8817138671875,167.248291015625
ARID2:P1P2,42.5489501953125,17.0841064453125,31.7144775390625,56.9219970703125,29.9444580078125,39.4827880859375,0.0,47.4129638671875,34.28857421875,78.4378662109375,46.390869140625,42.4176025390625,29.83740234375,38.003662109375,40.212890625,29.2720947265625,67.4102783203125,82.8892822265625,36.4256591796875,50.7181396484375,70.5233154296875,69.21533203125,22.352783203125,18.0721435546875,42.890869140625,54.93310546875,54.36181640625,51.05029296875,48.92626953125,38.937744140625,90.0545654296875,57.9263916015625,48.4686279296875,55.9310302734375,64.9456787109375,48.6500244140625,41.63671875,23.5911865234375,46.05322265625,19.4202880859375,20.5482177734375,77.5322265625,39.0540771484375,61.0294189453125,31.9566650390625,39.1063232421875,42.2110595703125,54.6993408203125,55.3765869140625,60.989990234375,35.2554931640625,42.15478515625,147.72479248046875,41.221435546875,113.60675048828125,55.0694580078125,59.843505859375,262.318115234375,39.8953857421875,67.07568359375,30.8096923828125,20.6123046875,117.85235595703125,55.91943359375,43.3668212890625,61.3585205078125,57.9608154296875,23.451904296875,61.4415283203125,56.0615234375,23.36474609375,76.71612548828125,74.5870361328125,37.3682861328125,49.8441162109375,45.9300537109375,35.028076171875,31.089599609375,24.15478515625,42.869873046875,45.57763671875,44.04144287109375,47.38818359375,56.7784423828125,46.4989013671875,105.9166259765625,62.876220703125,43.2879638671875,52.25146484375,43.512451171875,64.3880615234375,38.850341796875,35.6256103515625,33.2408447265625,65.1810302734375,107.360595703125,57.4466552734375,49.4527587890625,42.5897216796875,22.96533203125,19.9366455078125,40.96337890625,28.5770263671875,46.37646484375,52.02587890625,174.7059326171875,51.3375244140625,42.9649658203125,29.37939453125,95.4033203125,28.012939453125,13.287841796875,18.8890380859375,23.179931640625,49.2080078125,43.5657958984375,43.260498046875,59.531005859375,101.89794921875,20.211669921875,27.09814453125,38.2628173828125,77.2930908203125,56.34033203125,29.427001953125,88.4034423828125,64.7977294921875,59.122802734375,32.6143798828125,373.5771484375,56.95526123046875,32.66650390625,28.90625,33.3489990234375,16.3392333984375,78.132568359375,86.61212158203125,50.737060546875,31.466064453125,23.2596435546875,28.7926025390625,53.52691650390625,19.3480224609375,18.8753662109375,76.57073974609375,34.632080078125,42.539306640625,19.8426513671875,283.164794921875,51.123046875,45.8170166015625,31.529052734375,21.37158203125,52.220458984375,29.985595703125,73.4495849609375,28.302001953125,44.6055908203125,40.5081787109375,60.4293212890625,48.4393310546875,28.6146240234375,32.707763671875,58.3179931640625,31.5103759765625,29.397705078125,28.946044921875,41.4942626953125,61.7935791015625,40.4989013671875,18.940185546875,22.829833984375,56.7847900390625,45.197509765625,40.963623046875,75.9254150390625
ARID3A:P1P2,37.78515625,28.737060546875,31.8291015625,21.0283203125,15.11767578125,16.110595703125,47.4129638671875,0.0,29.0230712890625,59.95361328125,21.2476806640625,15.031982421875,7.8013916015625,11.1495361328125,10.1329345703125,48.314697265625,64.6002197265625,28.098876953125,25.9248046875,21.45849609375,36.055419921875,74.1412353515625,18.4197998046875,24.307373046875,33.1583251953125,13.6051025390625,36.3868408203125,18.4610595703125,14.6580810546875,40.7586669921875,71.127197265625,117.513916015625,32.622802734375,21.78857421875,135.105224609375,14.6630859375,29.9390869140625,26.46826171875,54.4454345703125,58.72607421875,64.27001953125,95.2047119140625,15.5380859375,146.800048828125,82.416748046875,7.778564453125,9.649658203125,72.02001953125,37.279052734375,22.3507080078125,15.956787109375,14.7088623046875,127.92535400390625,86.0760498046875,63.08319091796875,16.88623046875,19.8055419921875,297.1507568359375,12.786865234375,40.3350830078125,35.824462890625,30.4373779296875,116.63275146484375,16.8951416015625,29.30615234375,33.12841796875,20.283447265625,40.2904052734375,80.2490234375,85.1990966796875,46.7308349609375,53.23284912109375,122.19580078125,20.124755859375,50.081298828125,10.41162109375,29.7867431640625,19.8663330078125,52.4796142578125,23.4244384765625,84.9879150390625,23.09307861328125,22.8179931640625,21.960205078125,17.540771484375,180.5693359375,22.8062744140625,13.170654296875,14.8531494140625,17.6751708984375,18.8984375,40.5394287109375,85.36572265625,39.22216796875,23.480712890625,42.7677001953125,19.397216796875,46.79345703125,13.21044921875,25.8753662109375,22.959716796875,20.6224365234375,14.740478515625,15.4642333984375,14.7628173828125,284.4451904296875,89.34326171875,9.406494140625,17.8812255859375,154.9454345703125,38.5426025390625,44.3592529296875,42.6884765625,46.8597412109375,100.0040283203125,25.5859375,83.8892822265625,18.4984130859375,185.26220703125,28.2572021484375,67.9688720703125,13.0478515625,29.98388671875,37.4744873046875,55.6104736328125,74.555419921875,34.62890625,24.1976318359375,21.958251953125,508.582275390625,9.25299072265625,11.8651123046875,82.0982666015625,28.302978515625,22.90185546875,23.0386962890625,29.07293701171875,11.3868408203125,16.6680908203125,21.870849609375,16.263671875,20.06024169921875,24.479248046875,27.150390625,43.44439697265625,95.2200927734375,15.2755126953125,47.07275390625,341.7379150390625,30.8922119140625,27.2333984375,54.9317626953125,50.2852783203125,22.3055419921875,50.5255126953125,21.920166015625,23.9578857421875,14.7646484375,66.4599609375,16.18212890625,17.688720703125,17.479736328125,39.8800048828125,15.836181640625,20.729248046875,23.7532958984375,26.1834716796875,31.85546875,25.271484375,14.52197265625,21.8175048828125,59.1729736328125,20.9609375,13.6295166015625,18.7489013671875,128.093505859375
ARID4B:P1P2,69.0223388671875,36.0567626953125,48.1441650390625,33.6331787109375,14.1849365234375,10.4290771484375,34.28857421875,29.0230712890625,0.0,55.7120361328125,18.031005859375,17.3675537109375,25.549560546875,32.827392578125,14.321533203125,64.4920654296875,31.1875,36.9832763671875,15.9447021484375,21.8585205078125,20.8377685546875,108.26123046875,34.572998046875,29.7467041015625,28.255615234375,29.574951171875,28.012939453125,54.05322265625,23.866943359375,44.658203125,47.2369384765625,119.6885986328125,51.2174072265625,23.8929443359375,141.5992431640625,22.8399658203125,53.8828125,34.0736083984375,81.76416015625,55.6614990234375,65.0001220703125,70.17431640625,17.7613525390625,124.6729736328125,69.7193603515625,16.1685791015625,26.2689208984375,90.7926025390625,32.2257080078125,14.78076171875,11.8758544921875,10.921875,110.24652099609375,84.68408203125,34.05938720703125,21.5130615234375,23.965087890625,382.655029296875,16.8294677734375,13.9381103515625,51.2720947265625,36.482666015625,55.24871826171875,16.7490234375,12.6873779296875,28.8077392578125,21.4910888671875,37.568115234375,116.5482177734375,119.4560546875,58.771240234375,25.64727783203125,127.9578857421875,12.9569091796875,31.4180908203125,13.0032958984375,15.269775390625,26.084716796875,67.3701171875,16.318359375,95.7080078125,7.00384521484375,56.904541015625,21.3983154296875,20.2257080078125,164.3243408203125,20.485107421875,17.0460205078125,17.576171875,12.52587890625,22.6326904296875,67.18017578125,88.9427490234375,45.1448974609375,21.3236083984375,41.306884765625,38.4613037109375,68.2125244140625,11.4112548828125,26.80029296875,34.0074462890625,6.189697265625,21.3773193359375,29.5478515625,19.359130859375,281.3092041015625,104.9622802734375,22.9949951171875,38.83544921875,126.517333984375,25.0302734375,45.199462890625,54.2196044921875,40.611083984375,83.897705078125,38.7767333984375,68.695556640625,23.7373046875,175.61572265625,24.553955078125,52.933349609375,10.4339599609375,25.3912353515625,23.977783203125,54.415771484375,87.5030517578125,47.786865234375,34.885986328125,7.4832763671875,515.34619140625,34.94476318359375,15.49365234375,54.60302734375,43.9049072265625,29.4698486328125,28.598876953125,30.45391845703125,28.836669921875,14.4814453125,39.7032470703125,14.0479736328125,13.61004638671875,25.1319580078125,32.0809326171875,24.88250732421875,95.43896484375,16.1513671875,44.3768310546875,322.73681640625,22.752197265625,25.4295654296875,60.47802734375,55.73095703125,13.24658203125,63.44873046875,28.6510009765625,34.3896484375,20.4656982421875,42.7525634765625,28.9613037109375,11.9500732421875,9.8106689453125,66.388671875,19.1790771484375,43.8236083984375,44.17822265625,9.6376953125,16.0106201171875,18.5875244140625,9.7027587890625,28.39404296875,65.529052734375,16.2569580078125,13.8720703125,12.7216796875,158.6973876953125
